id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,poblacion_total,renta_media_hogar,alquiler_medio_mes,tiene_gran_recinto,total_vut
48345616,Preciosa Habitación en el centro Madrid,139789014,Mauricio,Centro,Universidad,40.42627,-3.70739,Private room,20.0,7,0,,0.0,24,318,141800,44958,825.0,1,218
48354077,Cómoda habitación en piso compartido en Legazpi,21918414,Blanca,Arganzuela,Delicias,40.39426,-3.69416,Private room,15.0,15,0,,0.0,1,151,158550,52857,850.0,0,121
48371996,"Great Flat in the heart of Madrid, Gran Vìa",37820535,Ihsane Ibn,Centro,Justicia,40.42093,-3.69856,Entire home/apt,105.0,1,1,2021-04-03,1.0,1,0,141800,44958,825.0,1,218
48374549,Apartamento Martin,11874152,Gómez,Tetuán,Cuatro Caminos,40.45416,-3.70103,Entire home/apt,79.0,2,0,,0.0,1,361,167776,45762,756.23,0,177
48378020,Estrena piso en Arguelles (Chamberi),78900613,Jacinto,Chamberí,Gaztambide,40.43222,-3.71414,Entire home/apt,89.0,28,0,,0.0,1,131,141522,65174,998.75,0,60
48378517,Inmejorable Ubicación en Madrid One,229138489,Antonio,Centro,Justicia,40.42227,-3.69162,Entire home/apt,66.0,2,3,2021-04-09,2.5,8,72,141800,44958,825.0,1,218
48378675,Habitación en centro madrid,185932626,Rosa,Centro,Universidad,40.42656,-3.70867,Private room,18.0,25,0,,0.0,4,350,141800,44958,825.0,1,218
48381174,APARTMENT CHAMBERI 2BD 2BATH,390546266,Maria,Chamberí,Trafalgar,40.43124,-3.69751,Entire home/apt,77.0,2,10,2021-04-09,6.82,1,281,141522,65174,998.75,0,60
48385828,Limehome Madrid - Deluxe Suite,385342123,Limehome,Centro,Universidad,40.42438,-3.70485,Entire home/apt,125.0,1,0,,0.0,12,351,141800,44958,825.0,1,218
48388035,"Apartamento recién estrenado, 3 dormitorios,centro",37291567,Luis,Centro,Sol,40.41943,-3.7034,Entire home/apt,70.0,30,0,,0.0,20,259,141800,44958,825.0,1,218
48389764,Acogedora habitación en Madrid,92313825,Diego Enrique,Latina,Aguilas,40.38369,-3.77869,Private room,10.0,60,0,,0.0,1,350,251139,38078,651.95,0,68
48392220,"Piso con piscina, jardin, parking en Arturo Soria",53053841,Isabelle,Ciudad Lineal,Quintana,40.442,-3.63826,Entire home/apt,220.0,7,0,,0.0,1,89,230334,46937,735.75,0,133
48393717,Habitación Simple con Terraza,310286065,Andres,Usera,Moscardó,40.38538,-3.71209,Private room,18.0,1,2,2021-04-02,2.0,2,365,152937,34651,645.09,0,48
48397093,Habitación en madrid centro,229064139,Carlos,Centro,Universidad,40.42291,-3.70263,Private room,13.0,1,0,,0.0,15,259,141800,44958,825.0,1,218
48397159,Apartamento *****,116034051,Daniel,Salamanca,Castellana,40.43637,-3.67958,Entire home/apt,53.0,2,0,,0.0,1,45,147256,69147,969.21,0,79
48409386,SUITE maravillosa en el centro de Madrid,4313498,Daniel,Centro,Universidad,40.42709,-3.70267,Private room,29.0,2,2,2021-03-28,1.46,1,320,141800,44958,825.0,1,218
48410921,Spacious Double Single Use Standard At Gran Vía,175128252,Team Gospodin,Centro,Justicia,40.42058,-3.69792,Private room,143.0,1,0,,0.0,3,363,141800,44958,825.0,1,218
48416150,DUPLEX EN EL CORAZON DE CHUECA,232498913,J & E,Centro,Justicia,40.42004,-3.6985,Entire home/apt,129.0,1,0,,0.0,3,17,141800,44958,825.0,1,218
48417261,Céntrico y luminoso piso en El Barrio de Salamanca,390811807,Irene,Salamanca,Goya,40.4263,-3.67878,Entire home/apt,180.0,3,0,,0.0,1,166,147256,69147,969.21,0,79
48417827,Atocha Premium New Apartment 4 Pax 1 dorm 1baño,20437430,Luis,Arganzuela,Delicias,40.40074,-3.69166,Entire home/apt,50.0,7,0,,0.0,20,127,158550,52857,850.0,0,121
48418536,Junto al metro linea 1,16430698,Raquel,Puente de Vallecas,Numancia,40.39166,-3.6547,Private room,35.0,3,0,,0.0,1,90,257924,32666,600.01,0,79
48420767,Studio Apartment in city centre,390460954,Sonia,Centro,Universidad,40.42366,-3.70257,Entire home/apt,57.0,2,3,2021-03-29,2.81,2,171,141800,44958,825.0,1,218
48421435,APARTAMENTO TIRSO DE MOLINA .,303225286,Carlos,Centro,Embajadores,40.40986,-3.70334,Entire home/apt,54.0,1,5,2021-04-04,3.75,2,103,141800,44958,825.0,1,218
48424035,BNBHolder Charming & Stylish II CHUECA,28786243,Emilio,Centro,Justicia,40.42224,-3.69861,Entire home/apt,136.0,2,0,,0.0,67,183,141800,44958,825.0,1,218
48424322,BNBHolder Charming & Stylish III CHUECA,28786243,Emilio,Centro,Justicia,40.42188,-3.70001,Entire home/apt,72.0,2,3,2021-04-11,3.0,67,158,141800,44958,825.0,1,218
48432238,Pueblo nuevo,237922085,David,Ciudad Lineal,Pueblo Nuevo,40.43543,-3.6431,Private room,30.0,1,0,,0.0,1,365,230334,46937,735.75,0,133
48434093,Spectacular and spacious apartment in Fuencarral,9885245,My Mad Madrid,Centro,Justicia,40.42492,-3.69913,Entire home/apt,72.0,2,5,2021-04-13,5.0,38,342,141800,44958,825.0,1,218
48435579,Habitación de hotel exterior con baño privado,156870128,Hotel Ganivet,San Blas - Canillejas,Arcos,40.41968,-3.62436,Private room,35.0,7,1,2021-03-28,1.0,3,180,168526,44468,735.0,1,18
48436296,Habitación en Madrid Centro.,6159911,Miquel,Centro,Embajadores,40.40803,-3.70399,Private room,30.0,4,0,,0.0,1,43,141800,44958,825.0,1,218
48436442,Piso 3 habitaciónes,129857383,Elena,Moncloa - Aravaca,Casa de Campo,40.4263,-3.73059,Entire home/apt,76.0,6,0,,0.0,1,333,126257,71711,900.49,1,24
48437356,LA CASA DEL VIAJERO,377325089,Paola,Usera,Orcasitas,40.36634,-3.71793,Private room,18.0,1,0,,0.0,1,365,152937,34651,645.09,0,48
48437696,Apartamento Privado en el centro de Madrid.,130386406,Jesus,Centro,Palacio,40.40793,-3.71212,Entire home/apt,100.0,3,0,,0.0,1,319,141800,44958,825.0,1,218
48440715,ATOCHA GRAN APARTAMENTO,232498913,J & E,Retiro,Jerónimos,40.40786,-3.68904,Entire home/apt,193.0,1,0,,0.0,3,16,118863,64787,950.0,0,40
48443041,Spacious quiet 2 bedrooms apartment super center,337004551,Eyal,Centro,Palacio,40.42042,-3.70697,Entire home/apt,136.0,2,6,2021-03-21,4.39,2,348,141800,44958,825.0,1,218
48444412,Apartamento Centro Madrid WIFI,368523812,Arnald,Chamberí,Trafalgar,40.43346,-3.70365,Entire home/apt,36.0,3,0,,0.0,9,362,141522,65174,998.75,0,60
48447242,Apartamento prosperidad,79726319,Marta,Chamartín,Ciudad Jardín,40.4436,-3.67528,Entire home/apt,34.0,30,0,,0.0,1,173,148093,79274,951.72,1,109
48451285,Duplex Chueca  madrid,389229300,Gemma,Centro,Justicia,40.41977,-3.69859,Entire home/apt,96.0,2,0,,0.0,5,200,141800,44958,825.0,1,218
48456927,Nuevo y confortable,391084351,Nico,Chamberí,Trafalgar,40.43177,-3.70167,Entire home/apt,106.0,30,0,,0.0,3,362,141522,65174,998.75,0,60
48457715,Alquilo Confortable Habitación en Piso Cómodo.,111847554,Mercedes,Latina,Cármenes,40.40003,-3.74348,Private room,18.0,2,0,,0.0,1,357,251139,38078,651.95,0,68
48458228,APARTAMENTO IDEAL,359165248,Sebastian,Usera,Almendrales,40.38124,-3.6976,Entire home/apt,50.0,3,0,,0.0,1,89,152937,34651,645.09,0,48
48463893,Yellow plaza mayor,22089497,Ph,Centro,Palacio,40.40992,-3.71282,Entire home/apt,33.0,1,0,,0.0,18,108,141800,44958,825.0,1,218
48467463,"Madrid. Atocha. Habitación grande, luminosa + baño",124226864,Rosa María,Puente de Vallecas,Palomeras Bajas,40.37939,-3.65639,Private room,30.0,1,0,,0.0,1,364,257924,32666,600.01,0,79
48478104,Cómoda habitación individual,391238959,Alejandro,Puente de Vallecas,Numancia,40.3923,-3.65644,Private room,11.0,30,0,,0.0,1,180,257924,32666,600.01,0,79
48480789,Habitación individual cómoda,347520849,Marien Yulissa,Vicálvaro,Casco Histórico de Vicálvaro,40.39599,-3.62136,Private room,12.0,1,1,2021-04-08,1.0,2,345,97860,42870,700.0,0,7
48481892,Loft en Madrid,82085326,Tinerfe,Centro,Palacio,40.41159,-3.71718,Entire home/apt,30.0,2,6,2021-04-11,6.0,3,350,141800,44958,825.0,1,218
48494043,Cascorro Madrid,195844933,Augusto,Centro,Embajadores,40.40803,-3.7094,Private room,35.0,1,0,,0.0,1,354,141800,44958,825.0,1,218
48499098,"Habitacion  con  balcón, muy luminosa en Malasaña",3144023,Blanca A.,Centro,Universidad,40.42566,-3.70541,Private room,28.0,2,0,,0.0,1,0,141800,44958,825.0,1,218
48507881,Habitacion Amplia Caminando a Sol 10 minutos.,161283576,Rodrigo  Bedoya,Chamberí,Trafalgar,40.43407,-3.70163,Shared room,13.0,1,0,,0.0,8,1,141522,65174,998.75,0,60
48515086,"Apartamento tranquilo, 3 hab 
- zona verde",371279819,Jose,Puente de Vallecas,San Diego,40.39295,-3.6643,Entire home/apt,80.0,7,0,,0.0,4,361,257924,32666,600.01,0,79
48515612,"Amplia habitación tranquila y privada, con AC",96067430,Jon,Ciudad Lineal,Colina,40.45882,-3.65991,Private room,25.0,3,0,,0.0,1,91,230334,46937,735.75,0,133
48520686,"Muy Acogedor y bien ubicado, todas las comodidades",391527172,Juan Carlos,Tetuán,Cuatro Caminos,40.44999,-3.698,Entire home/apt,65.0,5,2,2021-04-11,2.0,4,27,167776,45762,756.23,0,177
48521150,Carlos plaza mayor,22089497,Ph,Centro,Embajadores,40.40782,-3.70769,Entire home/apt,32.0,1,1,2021-03-16,1.0,18,87,141800,44958,825.0,1,218
48527665,"Wanda, Aeropuerto, 2 baños 2 dormitorios",51573045,Guz,San Blas - Canillejas,Rejas,40.44813,-3.59877,Entire home/apt,100.0,1,0,,0.0,2,179,168526,44468,735.0,1,18
48535215,Piso con vistas de la plaza de toros,107172299,K,Ciudad Lineal,Ventas,40.42857,-3.65644,Entire home/apt,115.0,3,0,,0.0,1,365,230334,46937,735.75,0,133
48535772,Retiro pacifico con  parking,389229300,Gemma,Retiro,Pacífico,40.40306,-3.67538,Entire home/apt,59.0,2,0,,0.0,5,283,118863,64787,950.0,0,40
48536655,Modern & Stylish - 2Bedrooms 1Bathroom  -Lavapiés,391640332,Javier,Centro,Embajadores,40.4094,-3.70009,Entire home/apt,109.0,1,2,2021-04-11,2.0,1,364,141800,44958,825.0,1,218
48542424,Juanelo plaza mayor,22089497,Ph,Moncloa - Aravaca,Ciudad Universitaria,40.46338,-3.75033,Entire home/apt,37.0,1,1,2021-04-11,1.0,18,90,126257,71711,900.49,1,24
48547228,Studio apartment in Malasaña,390460954,Sonia,Centro,Universidad,40.4228,-3.70276,Entire home/apt,52.0,2,2,2021-03-29,2.0,2,155,141800,44958,825.0,1,218
48554004,Apartamento abuhardillado en la Puerta del Sol,57755548,Beatriz,Centro,Sol,40.41496,-3.70553,Entire home/apt,60.0,3,1,2021-04-05,1.0,1,82,141800,44958,825.0,1,218
48557061,Magnificent 2BD apartment in Chamberi. Pintor Rosales,2105590,Reyes,Moncloa - Aravaca,Argüelles,40.43193,-3.72307,Entire home/apt,185.0,1,0,,0.0,28,258,126257,71711,900.49,1,24
48558627,Habitación con baño propio y cama de matrimonio,391696204,Raúl,Arganzuela,Legazpi,40.38532,-3.68654,Private room,22.0,1,3,2021-04-15,3.0,1,79,158550,52857,850.0,0,121
48560304,Fantástico Apartamento en Atocha 4D,102196656,Gabriel,Arganzuela,Palos de Moguer,40.40229,-3.69124,Entire home/apt,62.0,1,0,,0.0,101,314,158550,52857,850.0,0,121
48561959,Espléndido apartamento en Bailén,65190950,Agustin,Centro,Palacio,40.41348,-3.71279,Entire home/apt,75.0,6,0,,0.0,1,359,141800,44958,825.0,1,218
48562451,Bonito estudio para visitar Madrid,149113815,Presentacion,Latina,Aluche,40.3871,-3.76174,Entire home/apt,43.0,2,1,2021-03-22,1.0,1,173,251139,38078,651.95,0,68
48562466,"SOL, HABITACION INDIVIDUAL (2A)",272765053,Alojamientos Magic Sol,Centro,Palacio,40.42038,-3.709,Private room,16.0,1,1,2021-03-25,1.0,29,355,141800,44958,825.0,1,218
48562755,Private  Single  Room  in  hotel ( SOL& MAYOR),254267435,Jaluca,Centro,Sol,40.41585,-3.7048,Private room,38.0,1,1,2021-03-26,1.0,15,1,141800,44958,825.0,1,218
48564608,COZY APARTMENT IN CHUECA,391810099,Alberto,Centro,Justicia,40.42571,-3.69725,Entire home/apt,45.0,2,3,2021-04-05,3.0,6,80,141800,44958,825.0,1,218
48566543,PRECIOSO Y COMODO APARTAMENTO DISEÑO,3281647,Elena,Moncloa - Aravaca,Argüelles,40.43283,-3.719,Entire home/apt,60.0,1,0,,0.0,1,72,126257,71711,900.49,1,24
48567195,"Aeropuerto, 🛬🛫Wanda 🏟",51573045,Guz,San Blas - Canillejas,Rejas,40.44617,-3.59952,Entire home/apt,100.0,1,0,,0.0,2,180,168526,44468,735.0,1,18
48568937,Cozy City Center Penthouse Apartment,88049813,Shaan,Moncloa - Aravaca,Argüelles,40.42449,-3.71344,Entire home/apt,40.0,30,0,,0.0,2,362,126257,71711,900.49,1,24
48573516,Apartamento Centro atocha,389229300,Gemma,Centro,Justicia,40.42428,-3.6912,Entire home/apt,76.0,2,0,,0.0,5,265,141800,44958,825.0,1,218
48575772,Hab Quevedo 3,353683552,Jorge,Chamberí,Arapiles,40.43321,-3.70537,Private room,20.0,14,0,,0.0,5,364,141522,65174,998.75,0,60
48576011,Hab Ventas 3,353683552,Jorge,Salamanca,Fuente del Berro,40.42665,-3.66125,Private room,20.0,14,0,,0.0,5,364,147256,69147,969.21,0,79
48576634,Amazing Loft at Almagro,106591951,Luxa Home,Chamberí,Almagro,40.42937,-3.69345,Entire home/apt,110.0,3,0,,0.0,15,365,141522,65174,998.75,0,60
48577466,Duplex retiro 3 dormitorios,389229300,Gemma,Retiro,Niño Jesús,40.41064,-3.67523,Entire home/apt,92.0,3,0,,0.0,5,271,118863,64787,950.0,0,40
48578363,Bunkhouse-Individual-Modern-Shared Bathroom,380390897,Rafael,Centro,Embajadores,40.41257,-3.70426,Shared room,27.0,1,0,,0.0,3,0,141800,44958,825.0,1,218
48580722,Double room-Private Bathroom,380390897,Rafael,Centro,Embajadores,40.41253,-3.70551,Private room,46.0,1,1,2021-03-20,1.0,3,342,141800,44958,825.0,1,218
48582049,Se alquila habitación a mujer,142276983,Cecilia,Carabanchel,Comillas,40.39583,-3.71497,Private room,12.0,1,1,2021-03-19,1.0,1,180,278090,36350,650.0,0,85
48583168,Acogedora habitación con baño privado.,16547049,Bruno,Centro,Embajadores,40.41105,-3.70528,Private room,30.0,3,0,,0.0,1,318,141800,44958,825.0,1,218
48587231,Alojamiento en Madrid Rio,391986534,Raquel,Latina,Puerta del Angel,40.41496,-3.7264,Private room,25.0,1,1,2021-03-27,1.0,1,12,251139,38078,651.95,0,68
48596810,North Residential - Dehesa de la Villa,392790154,Apartamentos Temporales,Moncloa - Aravaca,Valdezarza,40.46598,-3.7212,Entire home/apt,63.0,7,1,2021-04-07,1.0,33,170,126257,71711,900.49,1,24
48597039,Acogedor apartamento en Puerta del Ángel,392061552,Gavi,Latina,Puerta del Angel,40.41385,-3.72569,Entire home/apt,40.0,1,5,2021-03-21,5.0,2,119,251139,38078,651.95,0,68
48597973,Exclusivo apartamento confort 1 dormitorio,391914783,Carlos,Centro,Sol,40.42013,-3.7073,Entire home/apt,113.0,1,0,,0.0,4,4,141800,44958,825.0,1,218
48598098,Espectacular apartamento 2 Dorm.,32046323,Ivory,Centro,Cortes,40.41538,-3.69831,Entire home/apt,150.0,7,0,,0.0,92,210,141800,44958,825.0,1,218
48598136,Las Ventas Parking - Salamanca District,392790154,Apartamentos Temporales,Salamanca,Guindalera,40.43545,-3.67219,Entire home/apt,91.0,7,0,,0.0,33,199,147256,69147,969.21,0,79
48598730,Satisfying Double Standard At Puerta Del Sol-Plaza Mayor,175128252,Team Gospodin,Centro,Palacio,40.41652,-3.70903,Private room,67.0,1,0,,0.0,3,363,141800,44958,825.0,1,218
48600819,Habitación en el centro 😃,76936767,Marcos,Arganzuela,Imperial,40.40628,-3.71208,Private room,17.0,60,0,,0.0,2,303,158550,52857,850.0,0,121
48601838,Maravilloso Apartamento 2 Dorm. Bretón de los Herr,32046323,Ivory,Chamberí,Rios Rosas,40.43901,-3.69219,Entire home/apt,140.0,30,0,,0.0,92,363,141522,65174,998.75,0,60
48601988,PLAZA DE OLAVIDE APARTMENT BOUTIQUE,391810099,Alberto,Chamberí,Trafalgar,40.43307,-3.70329,Entire home/apt,53.0,2,5,2021-04-06,5.0,6,322,141522,65174,998.75,0,60
48602078,COZY APARTMENT MONCLOA,391810099,Alberto,Chamberí,Gaztambide,40.43265,-3.71633,Entire home/apt,38.0,2,4,2021-04-12,4.0,6,342,141522,65174,998.75,0,60
48602198,Céntrico apartamento en Plaza Mayor,268043101,Isabel Y Amanda,Centro,Palacio,40.41493,-3.70916,Entire home/apt,79.0,1,5,2021-04-11,5.0,1,290,141800,44958,825.0,1,218
48602210,Capricho de apartamento 1 Dorm. Bretón de los Herr,32046323,Ivory,Chamberí,Rios Rosas,40.43844,-3.69313,Entire home/apt,80.0,30,0,,0.0,92,363,141522,65174,998.75,0,60
48602986,Casa centro Madrid,186797916,Paciencia,Latina,Puerta del Angel,40.41428,-3.72374,Private room,19.0,15,0,,0.0,3,180,251139,38078,651.95,0,68
48603004,Casa centro Madrid,186797916,Paciencia,Latina,Puerta del Angel,40.41515,-3.72577,Private room,25.0,1,0,,0.0,3,180,251139,38078,651.95,0,68
48603724,Vistalegre Penthouse - Cinco Rosas,392790154,Apartamentos Temporales,Carabanchel,Puerta Bonita,40.38159,-3.74224,Entire home/apt,75.0,7,0,,0.0,33,205,278090,36350,650.0,0,85
48604450,Castellana Parking - Valdeacederas,392790154,Apartamentos Temporales,Tetuán,Castillejos,40.46393,-3.69499,Entire home/apt,96.0,7,1,2021-03-24,1.0,33,183,167776,45762,756.23,0,177
48604787,•• C A L M A  -  H O M E   [ LA LATINA ],16666103,Sergio,Centro,Embajadores,40.41216,-3.70679,Entire home/apt,72.0,2,1,2021-03-30,1.0,7,344,141800,44958,825.0,1,218
48605889,Luxury Apartment Puerta Del Sol + Private Patio,307792829,Paula,Centro,Embajadores,40.41147,-3.6989,Entire home/apt,65.0,2,3,2021-04-12,3.0,5,160,141800,44958,825.0,1,218
48606118,Preciosa Habitación privada en calle alcala,229064139,Carlos,Ciudad Lineal,Ventas,40.43287,-3.64803,Private room,18.0,10,0,,0.0,15,318,230334,46937,735.75,0,133
48607980,Cozy Apartment in Madrid City Center,369395321,Axel,Centro,Universidad,40.42016,-3.70177,Entire home/apt,57.0,14,0,,0.0,1,303,141800,44958,825.0,1,218
48615913,Habitación individual confort,7819408,Desconocido,Centro,Universidad,40.42199,-3.70151,Private room,29.0,1,1,2021-03-31,1.0,5,64,141800,44958,825.0,1,218
48615977,Acogedor apartamento en Ciudad Lineal,392061552,Gavi,Ciudad Lineal,Pueblo Nuevo,40.43646,-3.64013,Entire home/apt,49.0,1,5,2021-03-20,5.0,2,133,230334,46937,735.75,0,133
48616064,Luminoso apartamento 3 Dorm. Juan Ramón Jiménez,32046323,Ivory,Chamartín,Nueva España,40.46094,-3.68652,Entire home/apt,250.0,30,0,,0.0,92,363,148093,79274,951.72,1,109
48616083,Modern 1 Bedroom Flat in Exclusive Cuzco Area,293612039,Home Club,Tetuán,Castillejos,40.4605,-3.69476,Entire home/apt,60.0,30,0,,0.0,1,262,167776,45762,756.23,0,177
48616976,Apartamento Exterior 4 Dorm. Juan Ramón Jiménez,32046323,Ivory,Chamartín,Nueva España,40.46259,-3.68788,Entire home/apt,250.0,30,0,,0.0,92,363,148093,79274,951.72,1,109
48617130,"SOL, HABITACION INDIVIDUAL  (2B)",272765053,Alojamientos Magic Sol,Centro,Palacio,40.41906,-3.70899,Private room,16.0,1,0,,0.0,29,357,141800,44958,825.0,1,218
48617272,"SOL, HABITACION DOBLE (2D)",272765053,Alojamientos Magic Sol,Centro,Palacio,40.41824,-3.70893,Private room,18.0,1,0,,0.0,29,349,141800,44958,825.0,1,218
48617304,"Mejor ubicacion imposible, PUERTA DEL SOL",294089204,Kiara,Centro,Sol,40.41515,-3.70735,Private room,27.0,7,0,,0.0,1,318,141800,44958,825.0,1,218
48617392,"SOL, HABITACION DOBLE (2E)",272765053,Alojamientos Magic Sol,Centro,Palacio,40.41897,-3.70903,Private room,18.0,1,0,,0.0,29,1,141800,44958,825.0,1,218
48617527,"SOL, HABITACION INDIVIDUAL (2F)",272765053,Alojamientos Magic Sol,Centro,Palacio,40.42022,-3.7085,Private room,16.0,1,2,2021-04-01,2.0,29,363,141800,44958,825.0,1,218
48617683,Apartamento exterior 2 Dorm. Ferraz,32046323,Ivory,Moncloa - Aravaca,Argüelles,40.43206,-3.72308,Entire home/apt,100.0,30,0,,0.0,92,363,126257,71711,900.49,1,24
48617917,Apartamento 2 Dorm. Núñez de Balboa,32046323,Ivory,Salamanca,Castellana,40.43666,-3.68097,Entire home/apt,130.0,30,0,,0.0,92,361,147256,69147,969.21,0,79
48618081,Moderno apartamento 3 Dorm. José Ortega Gasset,32046323,Ivory,Salamanca,Castellana,40.42969,-3.68313,Entire home/apt,350.0,30,0,,0.0,92,318,147256,69147,969.21,0,79
48620045,Apartamento exterior 2 Dorm. Velazquez,32046323,Ivory,Salamanca,Castellana,40.43761,-3.68243,Entire home/apt,200.0,30,0,,0.0,92,363,147256,69147,969.21,0,79
48620374,Luminoso Apartamento 1 Dorm. Opera,32046323,Ivory,Centro,Sol,40.41653,-3.70703,Entire home/apt,80.0,30,0,,0.0,92,363,141800,44958,825.0,1,218
48622455,Alquilo habitacion amplia en Aluche,180125922,Javier,Latina,Aluche,40.39293,-3.75987,Private room,15.0,1,0,,0.0,1,365,251139,38078,651.95,0,68
48635732,Habitación con nevera a 25 min. a puerta del sol.,238219912,Desconocido,Villaverde,Los Angeles,40.35288,-3.69454,Private room,13.0,1,2,2021-03-24,2.0,3,84,172551,35011,600.0,0,17
48637544,Buenos.Aires,252336445,Norma,Puente de Vallecas,San Diego,40.39525,-3.66983,Private room,20.0,1,2,2021-04-11,2.0,1,343,257924,32666,600.01,0,79
48637623,habitacion privada,303315996,Mahasti,Tetuán,Valdeacederas,40.46398,-3.70482,Private room,16.0,3,1,2021-03-17,1.0,1,364,167776,45762,756.23,0,177
48648725,Habitación Céntrica luminosa  en MADRID,43035746,Tito Luis,Chamberí,Arapiles,40.43415,-3.70443,Private room,17.0,3,0,,0.0,5,34,141522,65174,998.75,0,60
48652748,RiNa: quality and comfort in a strategic location,260344662,Pedro,Moncloa - Aravaca,Valdezarza,40.45847,-3.7114,Entire home/apt,80.0,2,0,,0.0,1,180,126257,71711,900.49,1,24
48653571,Magnífico estudio en centro financiero de Madrid,138011759,Carlos,Chamartín,El Viso,40.43834,-3.68243,Entire home/apt,50.0,1,0,,0.0,1,272,148093,79274,951.72,1,109
48656182,[Red Suite] 3HAB - Moderno y Único en Madrid,8244614,Mad About You,Carabanchel,Comillas,40.3968,-3.71344,Entire home/apt,76.0,5,0,,0.0,18,345,278090,36350,650.0,0,85
48659656,"Habitación Exclusiva, Abunda la tranquilidad.",206960485,Leismy,Arganzuela,Imperial,40.40414,-3.71324,Private room,17.0,1,0,,0.0,1,349,158550,52857,850.0,0,121
48659659,Enormous Double Standard At Salamanca-Serrano,175128252,Team Gospodin,Salamanca,Recoletos,40.42706,-3.68605,Private room,150.0,1,0,,0.0,3,356,147256,69147,969.21,0,79
48667689,NUEVO EXCELENTE COMUNICACIÓN,386205502,María Belén,Tetuán,Bellas Vistas,40.45312,-3.70538,Entire home/apt,65.0,3,0,,0.0,1,173,167776,45762,756.23,0,177
48669129,Habitación luminosa . Cerca mAdrid centro,45104691,Carmen,Puente de Vallecas,Entrevías,40.37107,-3.65946,Private room,29.0,1,2,2021-03-28,2.0,1,1,257924,32666,600.01,0,79
48669775,III. Loft close to PLAZA MAYOR,107141654,Leeways,Centro,Palacio,40.41276,-3.70782,Entire home/apt,44.0,3,0,,0.0,88,359,141800,44958,825.0,1,218
48670078,Luxury in GRAN VÍA & SOL: Awesome & FREE Parking,392375088,Carmen Y Dani,Centro,Sol,40.41855,-3.70383,Entire home/apt,213.0,2,8,2021-04-01,8.0,1,180,141800,44958,825.0,1,218
48672492,HABITACION/ESTUDIO  Entrada independiente,364849660,Eric,Chamartín,Ciudad Jardín,40.44999,-3.66736,Private room,36.0,2,3,2021-04-07,3.0,1,336,148093,79274,951.72,1,109
48673497,IV. Loft cerca de PLAZA MAYOR,107141654,Leeways,Centro,Embajadores,40.41365,-3.707,Entire home/apt,46.0,6,0,,0.0,88,365,141800,44958,825.0,1,218
48673547,V. Loft close to PLAZA MAYOR,107141654,Leeways,Centro,Embajadores,40.41365,-3.707,Entire home/apt,44.0,6,0,,0.0,88,362,141800,44958,825.0,1,218
48674853,VII. Loft close to PLAZA MAYOR,107141654,Leeways,Centro,Embajadores,40.41365,-3.707,Entire home/apt,47.0,6,0,,0.0,88,365,141800,44958,825.0,1,218
48674865,VI. Loft close to PLAZA MAYOR,107141654,Leeways,Centro,Embajadores,40.41253,-3.70609,Entire home/apt,45.0,6,0,,0.0,88,364,141800,44958,825.0,1,218
48675370,X. Loft close to PLAZA MAYOR,107141654,Leeways,Centro,Embajadores,40.41365,-3.707,Entire home/apt,44.0,6,0,,0.0,88,365,141800,44958,825.0,1,218
48675763,VIII. Loft close to PLAZA MAYOR,107141654,Leeways,Centro,Embajadores,40.41321,-3.70604,Entire home/apt,42.0,6,0,,0.0,88,365,141800,44958,825.0,1,218
48677753,Charming Plaza de España Lux - Estancias Largas,392703857,Rightflats SL,Centro,Universidad,40.42456,-3.71006,Entire home/apt,61.0,1,0,,0.0,1,0,141800,44958,825.0,1,218
48687653,Conde Duque – Argüelles - Moncloa - Estudio,392790154,Apartamentos Temporales,Centro,Universidad,40.4294,-3.70817,Entire home/apt,92.0,7,1,2021-04-07,1.0,33,163,141800,44958,825.0,1,218
48688756,E - Pleno Centro / LOW COST / CITY CENTER.,38248634,Raul,Centro,Sol,40.41959,-3.70396,Private room,16.0,1,0,,0.0,3,87,141800,44958,825.0,1,218
48689454,Fantástico piso cerca del barrio de Salamanca,392801685,Mónica,Chamberí,Almagro,40.42914,-3.69538,Entire home/apt,58.0,1,0,,0.0,1,111,141522,65174,998.75,0,60
48689485,Loft en Paseo de la habana - Bernabeu,156901788,Paloma,Chamartín,El Viso,40.44951,-3.68987,Entire home/apt,80.0,6,0,,0.0,2,179,148093,79274,951.72,1,109
48689573,UHA - Apartamento Atocha - 1 hab,331653653,Uma House,Centro,Embajadores,40.40863,-3.69457,Entire home/apt,43.0,28,0,,0.0,12,270,141800,44958,825.0,1,218
48689614,UHA - Apartamento cerca de Atocha - 1 hab,331653653,Uma House,Centro,Embajadores,40.40862,-3.6931,Entire home/apt,43.0,28,0,,0.0,12,270,141800,44958,825.0,1,218
48690722,Habitación Villaverde Alto a 2 paradas  de Sol,392697215,Maria,Chamberí,Trafalgar,40.43208,-3.70151,Shared room,13.0,1,0,,0.0,1,365,141522,65174,998.75,0,60
48691442,Habitacion Chamberi tranquilo 10 minutos Sol a pie,161283576,Rodrigo  Bedoya,Chamberí,Trafalgar,40.43381,-3.70324,Shared room,13.0,1,0,,0.0,8,365,141522,65174,998.75,0,60
